SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
22_20,22,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,2779,Dimatis,0,1,0,0
22_21,22,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,2544,Datisi,1,1,0,0
22_22,22,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,2115,Datisi,1,1,0,0
22_23,22,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,3044,Dimatis,0,1,0,0
22_24,22,Pilot-1,24,0,books,Polysemy,Dimatis,2,NA,2804,Dimatis,0,1,0,0
22_25,22,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,2299,Dimatis,1,1,0,0
22_26,22,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,3128,Darii,0,1,0,0
22_27,22,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2592,Darii,1,1,0,0
22_28,22,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,2026,Disamis,1,1,0,0
22_29,22,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,2632,Barbara,0,1,0,0
22_30,22,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2279,Disamis,1,1,0,0
22_31,22,Pilot-1,31,0,peppers,Invalid Filler,Dimatis*,2,NA,3266,Dimatis,0,1,0,0
22_32,22,Pilot-1,32,0,tracks,Homonymy,Darii,2,NA,3037,Darii,0,1,0,0
22_33,22,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,2923,Darii,1,1,0,0
22_34,22,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,3295,Dimatis,0,1,0,0
22_35,22,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,3098,Barbara,0,1,0,0
22_36,22,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,2183,Darii,1,1,0,0
22_37,22,Pilot-1,37,1,steaks,Invalid Filler,Disamis*,2,NA,3969,Disamis,0,0,0,0
22_38,22,Pilot-1,38,0,examinations,Polysemy,Disamis,2,NA,2935,Disamis,0,1,0,0
22_39,22,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,2544,Barbara,0,1,0,0
22_40,22,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,2514,Darii,0,0,0,0
22_41,22,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,2094,Datisi,0,1,0,0
22_42,22,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,3471,Barbara,1,1,0,0
22_43,22,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,3110,Disamis,0,1,0,0
22_44,22,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,2689,Darii,0,1,0,0
22_45,22,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,2759,Dimatis,1,1,0,0
22_46,22,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,2611,Disamis,0,1,0,0
22_47,22,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,2160,Datisi,1,1,0,0
22_48,22,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,3013,Barbara,0,1,0,0
22_49,22,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2759,Barbara,0,1,0,0
22_50,22,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,3517,Darii,0,0,0,0
22_51,22,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,2829,Barbara,0,1,0,0
22_52,22,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,2200,Dimatis,1,1,0,0
22_53,22,Pilot-1,53,0,spices,Invalid Filler,Dimatis*,2,NA,3140,Dimatis,0,1,0,0
22_54,22,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,2496,Datisi,0,1,0,0
22_55,22,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,2561,Dimatis,0,0,0,0
22_56,22,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,2779,Datisi,0,1,0,0
22_57,22,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,2728,Disamis,1,1,0,0
22_58,22,Pilot-1,58,1,toilets,Invalid Filler,Disamis*,2,NA,3450,Disamis,0,0,0,0
22_59,22,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,2427,Barbara,0,1,0,0
22_60,22,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,2522,Darii,0,1,0,0
23_1,23,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,8518,Datisi,1,1,0,0
23_2,23,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,5246,Disamis,1,1,0,0
23_3,23,Pilot-1,3,1,dresses,Invalid Filler,Darii*,1,NA,31582,Darii,0,0,0,0
23_4,23,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,4460,Dimatis,1,1,0,0
23_5,23,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,3564,Datisi,1,1,0,0
23_6,23,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,4291,Darii,1,1,0,0
23_7,23,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,4010,Darii,1,1,0,0
23_8,23,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,7388,Disamis,0,1,0,0
23_9,23,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,31064,Disamis,0,1,0,0
23_10,23,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,10488,Barbara,0,1,0,0
23_11,23,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,4366,Disamis,1,1,0,0
23_12,23,Pilot-1,12,1,chickens,Polysemy,Datisi,1,NA,20323,Datisi,0,0,0,0
23_13,23,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,4634,Dimatis,0,1,0,0
23_14,23,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,11465,Dimatis,0,1,0,0
23_15,23,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,5645,Datisi,0,1,0,0
23_16,23,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,5744,Datisi,0,1,0,0
23_17,23,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,4363,Barbara,0,1,0,0
23_18,23,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,4208,Barbara,1,1,0,0
23_19,23,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,8628,Dimatis,0,1,0,0
23_20,23,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,7631,Darii,0,0,0,0
23_21,23,Pilot-1,21,1,admissions,Homonymy,Barbara,1,NA,4987,Barbara,0,0,0,0
23_22,23,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,5219,Dimatis,1,1,0,0
23_23,23,Pilot-1,23,1,peppers,Invalid Filler,Dimatis*,1,NA,4925,Dimatis,0,0,0,0
23_24,23,Pilot-1,24,1,colors,Invalid Filler,Disamis*,1,NA,7080,Disamis,0,0,0,0
23_25,23,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,7750,Disamis,0,0,0,0
23_26,23,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,5282,Darii,0,1,0,0
23_27,23,Pilot-1,27,0,dinosaurs,Valid Filler,Barbara,1,NA,32403,Barbara,1,0,0,0
23_28,23,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,4341,Barbara,1,1,0,0
23_29,23,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,5685,Dimatis,0,1,0,0
23_30,23,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,3563,Barbara,0,1,0,0
23_31,23,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,6841,Disamis,0,0,0,0
23_32,23,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,5166,Disamis,1,1,0,0
23_33,23,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,3686,Disamis,1,1,0,0
23_34,23,Pilot-1,34,0,ponies,Valid Filler,Datisi,1,NA,36145,Datisi,1,0,0,0
23_35,23,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,10486,Datisi,1,1,0,0
23_36,23,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,2779,Dimatis,1,1,0,0
23_37,23,Pilot-1,37,1,steaks,Invalid Filler,Disamis*,1,NA,3062,Disamis,0,0,0,0
23_38,23,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,2764,Darii,1,1,0,0
23_39,23,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,6159,Dimatis,0,1,0,0
23_40,23,Pilot-1,40,0,thieves,Invalid Filler,Dimatis*,1,NA,5864,Dimatis,0,1,0,0
23_41,23,Pilot-1,41,1,tracks,Homonymy,Darii,1,NA,13249,Darii,0,0,0,0
23_42,23,Pilot-1,42,1,stones,Invalid Filler,Datisi*,1,NA,17650,Datisi,0,0,0,0
23_43,23,Pilot-1,43,1,columns,Homonymy,Datisi,1,NA,8204,Datisi,0,0,0,0
23_44,23,Pilot-1,44,1,movements,Homonymy,Barbara,1,NA,2930,Barbara,0,0,0,0
23_45,23,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,3638,Barbara,0,1,0,0
23_46,23,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,3990,Datisi,0,0,0,0
23_47,23,Pilot-1,47,1,subscriptions,Polysemy,Darii,1,NA,4871,Darii,0,0,0,0
23_48,23,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3694,Dimatis,1,1,0,0
23_49,23,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,5020,Disamis,0,0,0,0
23_50,23,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,4538,Barbara,1,1,0,0
23_51,23,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,6747,Darii,0,0,0,0
23_52,23,Pilot-1,52,1,books,Polysemy,Dimatis,1,NA,8118,Dimatis,0,0,0,0
23_53,23,Pilot-1,53,1,dances,Invalid Filler,Darii*,1,NA,19186,Darii,0,0,0,0
23_54,23,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,3561,Disamis,0,1,0,0
23_55,23,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,3882,Datisi,0,1,0,0
23_56,23,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,1,NA,5556,Datisi,0,0,0,0
23_57,23,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,3723,Darii,1,1,0,0
23_58,23,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,3249,Darii,0,1,0,0
23_59,23,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,26070,Barbara,0,1,0,0
23_60,23,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,3480,Barbara,0,1,0,0
24_1,24,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,3586,Datisi,1,1,0,0
24_2,24,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,2232,Disamis,1,1,0,0
24_3,24,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,3475,Darii,0,1,0,0
24_4,24,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,1865,Dimatis,1,1,0,0
24_5,24,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,1963,Datisi,1,1,0,0
24_6,24,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,1953,Darii,1,1,0,0
24_7,24,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,2172,Darii,1,1,0,0
24_8,24,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,2142,Disamis,0,1,0,0
24_9,24,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,2491,Disamis,0,1,0,0
24_10,24,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,3820,Barbara,0,1,0,0
24_11,24,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,2203,Disamis,1,1,0,0
24_12,24,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,2351,Datisi,0,1,0,0
24_13,24,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,2025,Dimatis,0,1,0,0
24_14,24,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,2876,Dimatis,0,1,0,0
24_15,24,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,2694,Datisi,0,1,0,0
24_16,24,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,2789,Datisi,0,1,0,0
24_17,24,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,3150,Barbara,0,1,0,0
24_18,24,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,2420,Barbara,1,1,0,0
24_19,24,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,2920,Dimatis,0,1,0,0
24_20,24,Pilot-1,20,0,sandwiches,Polysemy,Darii,1,NA,3980,Darii,0,1,0,0
24_21,24,Pilot-1,21,1,admissions,Homonymy,Barbara,1,NA,5259,Barbara,0,0,0,0
24_22,24,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,2918,Dimatis,1,1,0,0
24_23,24,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,3254,Dimatis,0,1,0,0
24_24,24,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,2995,Disamis,0,1,0,0
24_25,24,Pilot-1,25,0,examinations,Polysemy,Disamis,1,NA,5104,Disamis,0,1,0,0
24_26,24,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,2188,Darii,0,1,0,0
24_27,24,Pilot-1,27,0,dinosaurs,Valid Filler,Barbara,1,NA,4367,Barbara,1,0,0,0
24_28,24,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,2585,Barbara,1,1,0,0
24_29,24,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,4019,Dimatis,0,1,0,0
24_30,24,Pilot-1,30,1,buildings,Invalid Filler,Barbara*,1,NA,5211,Barbara,0,0,0,0
24_31,24,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,7813,Disamis,0,0,0,0
24_32,24,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,4529,Disamis,1,1,0,0
24_33,24,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,3706,Disamis,1,1,0,0
24_34,24,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,3179,Datisi,1,1,0,0
24_35,24,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,4823,Datisi,1,1,0,0
24_36,24,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,1869,Dimatis,1,1,0,0
24_37,24,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,2515,Disamis,0,1,0,0
24_38,24,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,2156,Darii,1,1,0,0
24_39,24,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,2478,Dimatis,0,1,0,0
24_40,24,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,2923,Dimatis,0,0,0,0
24_41,24,Pilot-1,41,1,tracks,Homonymy,Darii,1,NA,6340,Darii,0,0,0,0
24_42,24,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,2720,Datisi,0,1,0,0
24_43,24,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,3925,Datisi,0,1,0,0
24_44,24,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,2536,Barbara,0,1,0,0
24_45,24,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,1992,Barbara,0,1,0,0
24_46,24,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,2237,Datisi,0,0,0,0
24_47,24,Pilot-1,47,1,subscriptions,Polysemy,Darii,1,NA,3194,Darii,0,0,0,0
24_48,24,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,2060,Dimatis,1,1,0,0
24_49,24,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,4681,Disamis,0,0,0,0
24_50,24,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,4991,Barbara,1,1,0,0
24_51,24,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,4840,Darii,0,0,0,0
24_52,24,Pilot-1,52,1,books,Polysemy,Dimatis,1,NA,7065,Dimatis,0,0,0,0
24_53,24,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,3723,Darii,0,1,0,0
24_54,24,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,1730,Disamis,0,1,0,0
24_55,24,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,3540,Datisi,0,1,0,0
24_56,24,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,2411,Datisi,0,1,0,0
24_57,24,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,6224,Darii,1,1,0,0
24_58,24,Pilot-1,58,1,mothers,Invalid Filler,Darii*,1,NA,2513,Darii,0,0,0,0
24_59,24,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,3058,Barbara,0,1,0,0
24_60,24,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,5381,Barbara,0,1,0,0
25_1,25,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,4671,Datisi,1,1,0,0
25_2,25,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,3575,Disamis,1,1,0,0
25_3,25,Pilot-1,3,1,dresses,Invalid Filler,Darii*,1,NA,6312,Darii,0,0,0,0
25_4,25,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,2247,Dimatis,1,1,0,0
25_5,25,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,2296,Datisi,1,1,0,0
25_6,25,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,2311,Darii,1,1,0,0
25_7,25,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,2839,Darii,1,1,0,0
25_8,25,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,9631,Disamis,0,1,0,0
25_9,25,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,3199,Disamis,0,1,0,0
25_10,25,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,2702,Barbara,0,1,0,0
25_11,25,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,2304,Disamis,1,1,0,0
25_12,25,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,4191,Datisi,0,1,0,0
25_13,25,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,3639,Dimatis,0,1,0,0
25_14,25,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,3816,Dimatis,0,1,0,0
25_15,25,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,3344,Datisi,0,1,0,0
25_16,25,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,3592,Datisi,0,1,0,0
25_17,25,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,2583,Barbara,0,1,0,0
25_18,25,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,33672,Barbara,1,1,0,0
25_19,25,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,10008,Dimatis,0,1,0,0
25_20,25,Pilot-1,20,0,sandwiches,Polysemy,Darii,1,NA,8031,Darii,0,1,0,0
25_21,25,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,3024,Barbara,0,1,0,0
25_22,25,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,5792,Dimatis,1,1,0,0
25_23,25,Pilot-1,23,1,peppers,Invalid Filler,Dimatis*,1,NA,4863,Dimatis,0,0,0,0
25_24,25,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,3007,Disamis,0,1,0,0
25_25,25,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,4559,Disamis,0,0,0,0
25_26,25,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,2439,Darii,0,1,0,0
25_27,25,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,13879,Barbara,1,1,0,0
25_28,25,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,3704,Barbara,1,1,0,0
25_29,25,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,3783,Dimatis,0,1,0,0
25_30,25,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,2600,Barbara,0,1,0,0
25_31,25,Pilot-1,31,0,dates,Homonymy,Disamis,1,NA,5487,Disamis,0,1,0,0
25_32,25,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,2351,Disamis,1,1,0,0
25_33,25,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,3400,Disamis,1,1,0,0
25_34,25,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,3096,Datisi,1,1,0,0
25_35,25,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,4456,Datisi,1,1,0,0
25_36,25,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,2416,Dimatis,1,1,0,0
25_37,25,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,3752,Disamis,0,1,0,0
25_38,25,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,2432,Darii,1,1,0,0
25_39,25,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,3935,Dimatis,0,1,0,0
25_40,25,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,5328,Dimatis,0,0,0,0
25_41,25,Pilot-1,41,1,tracks,Homonymy,Darii,1,NA,7200,Darii,0,0,0,0
25_42,25,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,2896,Datisi,0,1,0,0
25_43,25,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,2911,Datisi,0,1,0,0
25_44,25,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,3399,Barbara,0,1,0,0
25_45,25,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,2111,Barbara,0,1,0,0
25_46,25,Pilot-1,46,0,actors,Invalid Filler,Datisi*,1,NA,10144,Datisi,0,1,0,0
25_47,25,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,2359,Darii,0,1,0,0
25_48,25,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3072,Dimatis,1,1,0,0
25_49,25,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,7680,Disamis,0,0,0,0
25_50,25,Pilot-1,50,0,negotiations,Valid Filler,Barbara,1,NA,4304,Barbara,1,0,0,0
25_51,25,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,3112,Darii,0,1,0,0
25_52,25,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,2311,Dimatis,0,1,0,0
25_53,25,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,4247,Darii,0,1,0,0
25_54,25,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,2240,Disamis,0,1,0,0
25_55,25,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,2407,Datisi,0,1,0,0
25_56,25,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,3504,Datisi,0,1,0,0
25_57,25,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,4552,Darii,1,1,0,0
25_58,25,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,11656,Darii,0,1,0,0
25_59,25,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,2520,Barbara,0,1,0,0
25_60,25,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,2632,Barbara,0,1,0,0
26_1,26,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,3806,Datisi,1,1,0,0
26_2,26,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,3519,Disamis,1,1,0,0
26_3,26,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,5837,Darii,0,1,0,0
26_4,26,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,2670,Dimatis,1,1,0,0
26_5,26,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,2312,Datisi,1,1,0,0
26_6,26,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,3831,Darii,1,1,0,0
26_7,26,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,2581,Darii,1,1,0,0
26_8,26,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,8157,Disamis,0,1,0,0
26_9,26,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,4781,Disamis,0,1,0,0
26_10,26,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,7021,Barbara,0,1,0,0
26_11,26,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,5062,Disamis,1,1,0,0
26_12,26,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,4644,Datisi,0,1,0,0
26_13,26,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,3946,Dimatis,0,1,0,0
26_14,26,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,6119,Dimatis,0,1,0,0
26_15,26,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,9798,Datisi,0,1,0,0
26_16,26,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,5488,Datisi,0,1,0,0
26_17,26,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,5552,Barbara,0,1,0,0
26_18,26,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,2990,Barbara,1,1,0,0
26_19,26,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,4854,Dimatis,0,1,0,0
26_20,26,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,6731,Darii,0,0,0,0
26_21,26,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,8449,Barbara,0,1,0,0
26_22,26,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,6163,Dimatis,1,1,0,0
26_23,26,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,6042,Dimatis,0,1,0,0
26_24,26,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,5934,Disamis,0,1,0,0
26_25,26,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,11427,Disamis,0,0,0,0
26_26,26,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,3776,Darii,0,1,0,0
26_27,26,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,6322,Barbara,1,1,0,0
26_28,26,Pilot-1,28,0,phones,Valid Filler,Barbara,1,NA,5488,Barbara,1,0,0,0
26_29,26,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,6295,Dimatis,0,1,0,0
26_30,26,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,4864,Barbara,0,1,0,0
26_31,26,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,7142,Disamis,0,0,0,0
26_32,26,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,3943,Disamis,1,1,0,0
26_33,26,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,5039,Disamis,1,1,0,0
26_34,26,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,4112,Datisi,1,1,0,0
26_35,26,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,3327,Datisi,1,1,0,0
