SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
11_19,11,Pilot-2,19,0,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,12717,Dimatis,0,1,0,0
11_20,11,Pilot-2,20,0,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,NA,12040,Darii,0,1,0,0
11_21,11,Pilot-2,21,0,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,NA,4222,Barbara,0,1,0,0
11_22,11,Pilot-2,22,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,9446,Dimatis,1,1,0,0
11_23,11,Pilot-2,23,0,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,32223,Dimatis,0,1,0,0
11_24,11,Pilot-2,24,0,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,6065,Disamis,0,1,0,0
11_25,11,Pilot-2,25,0,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,NA,5614,Disamis,0,1,0,0
11_26,11,Pilot-2,26,0,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,NA,6311,Darii,0,1,0,0
11_27,11,Pilot-2,27,1,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,7074,Barbara,1,1,0,0
11_28,11,Pilot-2,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,3566,Barbara,1,1,0,0
11_29,11,Pilot-2,29,0,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,5284,Dimatis,0,1,0,0
11_30,11,Pilot-2,30,0,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,NA,3249,Barbara,0,1,0,0
11_31,11,Pilot-2,31,0,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,12383,Disamis,0,1,0,0
11_32,11,Pilot-2,32,1,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,3898,Disamis,1,1,0,0
11_33,11,Pilot-2,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,4568,Disamis,1,1,0,0
11_34,11,Pilot-2,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,NA,2930,Datisi,1,1,0,0
11_35,11,Pilot-2,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,7861,Datisi,1,1,0,0
11_36,11,Pilot-2,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,NA,11379,Dimatis,1,1,0,0
11_37,11,Pilot-2,37,0,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,7698,Disamis,0,1,0,0
11_38,11,Pilot-2,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,5945,Darii,1,1,0,0
11_39,11,Pilot-2,39,0,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,4636,Dimatis,0,1,0,0
11_40,11,Pilot-2,40,0,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,5927,Dimatis,0,1,0,0
11_41,11,Pilot-2,41,0,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,4756,Darii,0,1,0,0
11_42,11,Pilot-2,42,0,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,2714,Datisi,0,1,0,0
11_43,11,Pilot-2,43,0,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,2437,Datisi,0,1,0,0
11_44,11,Pilot-2,44,0,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,7339,Barbara,0,1,0,0
11_45,11,Pilot-2,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,2023,Barbara,0,1,0,0
11_46,11,Pilot-2,46,0,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,NA,2511,Datisi,0,1,0,0
11_47,11,Pilot-2,47,1,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,6209,Darii,0,0,0,0
11_48,11,Pilot-2,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,6936,Dimatis,1,1,0,0
11_49,11,Pilot-2,49,0,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,4959,Disamis,0,1,0,0
11_50,11,Pilot-2,50,1,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,7488,Barbara,1,1,0,0
11_51,11,Pilot-2,51,0,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,9073,Darii,0,1,0,0
11_52,11,Pilot-2,52,1,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,8383,Dimatis,0,0,0,0
11_53,11,Pilot-2,53,0,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,5861,Darii,0,1,0,0
11_54,11,Pilot-2,54,0,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,4149,Disamis,0,1,0,0
11_55,11,Pilot-2,55,0,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,7291,Datisi,0,1,0,0
11_56,11,Pilot-2,56,0,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,4725,Datisi,0,1,0,0
11_57,11,Pilot-2,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,10599,Darii,1,1,0,0
11_58,11,Pilot-2,58,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,19108,Darii,0,1,0,0
11_59,11,Pilot-2,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,3050,Barbara,0,1,0,0
11_60,11,Pilot-2,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,5621,Barbara,0,1,0,0
12_1,12,Pilot-2,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,10878,Datisi,1,1,0,0
12_2,12,Pilot-2,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,9880,Disamis,1,1,0,0
12_3,12,Pilot-2,3,0,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,16102,Darii,0,1,0,0
12_4,12,Pilot-2,4,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,9832,Dimatis,1,1,0,0
12_5,12,Pilot-2,5,1,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,10268,Datisi,1,1,0,0
12_6,12,Pilot-2,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,10212,Darii,1,1,0,0
12_7,12,Pilot-2,7,1,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,8980,Darii,1,1,0,0
12_8,12,Pilot-2,8,0,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,16869,Disamis,0,1,0,0
12_9,12,Pilot-2,9,0,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,23872,Disamis,0,1,0,0
12_10,12,Pilot-2,10,0,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,NA,14885,Barbara,0,1,0,0
12_11,12,Pilot-2,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,8678,Disamis,1,1,0,0
12_12,12,Pilot-2,12,0,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay legs,NA,20518,Datisi,0,1,0,0
12_13,12,Pilot-2,13,0,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,9586,Dimatis,0,1,0,0
12_14,12,Pilot-2,14,0,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,NA,11816,Dimatis,0,1,0,0
12_15,12,Pilot-2,15,0,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,NA,10831,Datisi,0,1,0,0
12_16,12,Pilot-2,16,0,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,12125,Datisi,0,1,0,0
12_17,12,Pilot-2,17,0,dreams,Polysemy,Barbara,1,All dreams are goals,All nightmares are dreams,All nightmares are goals,NA,8672,Barbara,0,1,0,0
12_18,12,Pilot-2,18,1,whales,Valid Filler,Barbara,1,All whales are mammals ,All orcas are whales ,All orcas are mammals,NA,8731,Barbara,1,1,0,0
12_19,12,Pilot-2,19,0,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,9701,Dimatis,0,1,0,0
12_20,12,Pilot-2,20,0,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,NA,29461,Darii,0,1,0,0
12_21,12,Pilot-2,21,0,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,NA,9335,Barbara,0,1,0,0
12_22,12,Pilot-2,22,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,7623,Dimatis,1,1,0,0
12_23,12,Pilot-2,23,0,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,16549,Dimatis,0,1,0,0
12_24,12,Pilot-2,24,0,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,8911,Disamis,0,1,0,0
12_25,12,Pilot-2,25,0,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,NA,10945,Disamis,0,1,0,0
12_26,12,Pilot-2,26,0,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,NA,9165,Darii,0,1,0,0
12_27,12,Pilot-2,27,1,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,6439,Barbara,1,1,0,0
12_28,12,Pilot-2,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,10877,Barbara,1,1,0,0
12_29,12,Pilot-2,29,0,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,11544,Dimatis,0,1,0,0
12_30,12,Pilot-2,30,0,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,NA,6391,Barbara,0,1,0,0
12_31,12,Pilot-2,31,0,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,12737,Disamis,0,1,0,0
12_32,12,Pilot-2,32,1,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,6785,Disamis,1,1,0,0
12_33,12,Pilot-2,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,7639,Disamis,1,1,0,0
12_34,12,Pilot-2,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,NA,7555,Datisi,1,1,0,0
12_35,12,Pilot-2,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,8691,Datisi,1,1,0,0
12_36,12,Pilot-2,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,NA,31335,Dimatis,1,1,0,0
12_37,12,Pilot-2,37,0,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,6825,Disamis,0,1,0,0
12_38,12,Pilot-2,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,8376,Darii,1,1,0,0
12_39,12,Pilot-2,39,0,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,8893,Dimatis,0,1,0,0
12_40,12,Pilot-2,40,0,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,8082,Dimatis,0,1,0,0
12_41,12,Pilot-2,41,0,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,9462,Darii,0,1,0,0
12_42,12,Pilot-2,42,0,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,9777,Datisi,0,1,0,0
12_43,12,Pilot-2,43,0,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,8638,Datisi,0,1,0,0
12_44,12,Pilot-2,44,0,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,11551,Barbara,0,1,0,0
12_45,12,Pilot-2,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,8576,Barbara,0,1,0,0
12_46,12,Pilot-2,46,0,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,NA,11179,Datisi,0,1,0,0
12_47,12,Pilot-2,47,0,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,9567,Darii,0,1,0,0
12_48,12,Pilot-2,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,7082,Dimatis,1,1,0,0
12_49,12,Pilot-2,49,0,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,9217,Disamis,0,1,0,0
12_50,12,Pilot-2,50,1,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,26584,Barbara,1,1,0,0
12_51,12,Pilot-2,51,0,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,11482,Darii,0,1,0,0
12_52,12,Pilot-2,52,0,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,10080,Dimatis,0,1,0,0
12_53,12,Pilot-2,53,0,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,9020,Darii,0,1,0,0
12_54,12,Pilot-2,54,0,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,6184,Disamis,0,1,0,0
12_55,12,Pilot-2,55,0,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,7932,Datisi,0,1,0,0
12_56,12,Pilot-2,56,0,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,8840,Datisi,0,1,0,0
12_57,12,Pilot-2,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,7702,Darii,1,1,0,0
12_58,12,Pilot-2,58,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,9939,Darii,0,1,0,0
12_59,12,Pilot-2,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,8159,Barbara,0,1,0,0
12_60,12,Pilot-2,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,9800,Barbara,0,1,0,0
13_1,13,Pilot-2,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,11528,Datisi,1,1,0,0
13_2,13,Pilot-2,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,16333,Disamis,1,1,0,0
13_3,13,Pilot-2,3,1,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,25859,Darii,0,0,0,0
13_4,13,Pilot-2,4,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,11311,Dimatis,1,1,0,0
13_5,13,Pilot-2,5,1,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,9999,Datisi,1,1,0,0
13_6,13,Pilot-2,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,6978,Darii,1,1,0,0
13_7,13,Pilot-2,7,1,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,9112,Darii,1,1,0,0
13_8,13,Pilot-2,8,1,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,10569,Disamis,0,0,0,0
13_9,13,Pilot-2,9,0,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,8813,Disamis,0,1,0,0
13_10,13,Pilot-2,10,1,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,NA,29801,Barbara,0,0,0,0
13_11,13,Pilot-2,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,4818,Disamis,1,1,0,0
13_12,13,Pilot-2,12,0,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay legs,NA,7479,Datisi,0,1,0,0
13_13,13,Pilot-2,13,0,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,10630,Dimatis,0,1,0,0
13_14,13,Pilot-2,14,1,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,NA,22079,Dimatis,0,0,0,0
13_15,13,Pilot-2,15,0,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,NA,22392,Datisi,0,1,0,0
13_16,13,Pilot-2,16,1,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,8667,Datisi,0,0,0,0
